scrape_date,flight_date,route,carrier,advance_days,base_fare,taxes_and_fees,total_fare
2026-08-13,2026-09-27,DEL-BLR,IndiGo,45,6120,1101,7221
2026-08-13,2026-09-27,DEL-BLR,IndiGo,45,5527,994,6521
2026-08-13,2026-09-27,DEL-BLR,IndiGo,45,6143,1105,7248
2026-08-13,2026-09-27,DEL-BLR,IndiGo,45,5130,923,6053
2026-08-13,2026-09-27,DEL-BLR,IndiGo,45,5008,901,5909
2026-08-13,2026-09-12,DEL-BLR,IndiGo,30,6288,1131,7419
2026-08-13,2026-09-12,DEL-BLR,IndiGo,30,5883,1058,6941
2026-08-13,2026-09-12,DEL-BLR,IndiGo,30,5514,992,6506
2026-08-13,2026-09-12,DEL-BLR,IndiGo,30,5851,1053,6904
2026-08-13,2026-09-12,DEL-BLR,IndiGo,30,6426,1156,7582
2026-08-13,2026-08-28,DEL-BLR,IndiGo,15,7649,1376,9025
2026-08-13,2026-08-28,DEL-BLR,IndiGo,15,6708,1207,7915
2026-08-13,2026-08-28,DEL-BLR,IndiGo,15,7474,1345,8819
2026-08-13,2026-08-28,DEL-BLR,IndiGo,15,7258,1306,8564
2026-08-13,2026-08-28,DEL-BLR,IndiGo,15,7655,1377,9032
2026-08-13,2026-08-20,DEL-BLR,IndiGo,7,10243,1843,12086
2026-08-13,2026-08-20,DEL-BLR,IndiGo,7,10703,1926,12629
2026-08-13,2026-08-20,DEL-BLR,IndiGo,7,9724,1750,11474
2026-08-13,2026-08-20,DEL-BLR,IndiGo,7,10795,1943,12738
2026-08-13,2026-08-20,DEL-BLR,IndiGo,7,10562,1901,12463
2026-08-13,2026-08-14,DEL-BLR,IndiGo,1,15357,2764,18121
2026-08-13,2026-08-14,DEL-BLR,IndiGo,1,14918,2685,17603
2026-08-13,2026-08-14,DEL-BLR,IndiGo,1,15635,2814,18449
2026-08-13,2026-08-14,DEL-BLR,IndiGo,1,13586,2445,16031
2026-08-13,2026-08-14,DEL-BLR,IndiGo,1,14393,2590,16983
2026-08-13,2026-09-27,DEL-BLR,Air India,45,6556,1180,7736
2026-08-13,2026-09-27,DEL-BLR,Air India,45,7206,1297,8503
2026-08-13,2026-09-27,DEL-BLR,Air India,45,6056,1090,7146
2026-08-13,2026-09-27,DEL-BLR,Air India,45,6058,1090,7148
2026-08-13,2026-09-27,DEL-BLR,Air India,45,6103,1098,7201
2026-08-13,2026-09-12,DEL-BLR,Air India,30,6450,1161,7611
2026-08-13,2026-09-12,DEL-BLR,Air India,30,6842,1231,8073
2026-08-13,2026-09-12,DEL-BLR,Air India,30,7706,1387,9093
2026-08-13,2026-09-12,DEL-BLR,Air India,30,6701,1206,7907
2026-08-13,2026-09-12,DEL-BLR,Air India,30,6316,1136,7452
2026-08-13,2026-08-28,DEL-BLR,Air India,15,8477,1525,10002
2026-08-13,2026-08-28,DEL-BLR,Air India,15,8984,1617,10601
2026-08-13,2026-08-28,DEL-BLR,Air India,15,7925,1426,9351
2026-08-13,2026-08-28,DEL-BLR,Air India,15,8007,1441,9448
2026-08-13,2026-08-28,DEL-BLR,Air India,15,8407,1513,9920
2026-08-13,2026-08-20,DEL-BLR,Air India,7,12848,2312,15160
2026-08-13,2026-08-20,DEL-BLR,Air India,7,10477,1885,12362
2026-08-13,2026-08-20,DEL-BLR,Air India,7,11219,2019,13238
2026-08-13,2026-08-20,DEL-BLR,Air India,7,12385,2229,14614
2026-08-13,2026-08-20,DEL-BLR,Air India,7,12770,2298,15068
2026-08-13,2026-08-14,DEL-BLR,Air India,1,16866,3035,19901
2026-08-13,2026-08-14,DEL-BLR,Air India,1,17557,3160,20717
2026-08-13,2026-08-14,DEL-BLR,Air India,1,16744,3013,19757
2026-08-13,2026-08-14,DEL-BLR,Air India,1,18869,3396,22265
2026-08-13,2026-08-14,DEL-BLR,Air India,1,17125,3082,20207
2026-08-13,2026-09-27,DEL-BLR,Akasa,45,5585,1005,6590
2026-08-13,2026-09-27,DEL-BLR,Akasa,45,5298,953,6251
2026-08-13,2026-09-27,DEL-BLR,Akasa,45,5037,906,5943
2026-08-13,2026-09-27,DEL-BLR,Akasa,45,5367,966,6333
2026-08-13,2026-09-27,DEL-BLR,Akasa,45,5356,964,6320
2026-08-13,2026-09-12,DEL-BLR,Akasa,30,5283,950,6233
2026-08-13,2026-09-12,DEL-BLR,Akasa,30,5851,1053,6904
2026-08-13,2026-09-12,DEL-BLR,Akasa,30,5733,1031,6764
2026-08-13,2026-09-12,DEL-BLR,Akasa,30,5740,1033,6773
2026-08-13,2026-09-12,DEL-BLR,Akasa,30,6046,1088,7134
2026-08-13,2026-08-28,DEL-BLR,Akasa,15,7535,1356,8891
2026-08-13,2026-08-28,DEL-BLR,Akasa,15,7342,1321,8663
2026-08-13,2026-08-28,DEL-BLR,Akasa,15,7680,1382,9062
2026-08-13,2026-08-28,DEL-BLR,Akasa,15,6662,1199,7861
2026-08-13,2026-08-28,DEL-BLR,Akasa,15,6534,1176,7710
2026-08-13,2026-08-20,DEL-BLR,Akasa,7,9292,1672,10964
2026-08-13,2026-08-20,DEL-BLR,Akasa,7,8673,1561,10234
2026-08-13,2026-08-20,DEL-BLR,Akasa,7,8560,1540,10100
2026-08-13,2026-08-20,DEL-BLR,Akasa,7,10507,1891,12398
2026-08-13,2026-08-20,DEL-BLR,Akasa,7,8836,1590,10426
2026-08-13,2026-08-14,DEL-BLR,Akasa,1,13026,2344,15370
2026-08-13,2026-08-14,DEL-BLR,Akasa,1,15417,2775,18192
2026-08-13,2026-08-14,DEL-BLR,Akasa,1,13121,2361,15482
2026-08-13,2026-08-14,DEL-BLR,Akasa,1,15081,2714,17795
2026-08-13,2026-08-14,DEL-BLR,Akasa,1,13421,2415,15836
2026-08-13,2026-09-27,DEL-BLR,SpiceJet,45,4529,815,5344
2026-08-13,2026-09-27,DEL-BLR,SpiceJet,45,4999,899,5898
2026-08-13,2026-09-27,DEL-BLR,SpiceJet,45,5331,959,6290
2026-08-13,2026-09-27,DEL-BLR,SpiceJet,45,4665,839,5504
2026-08-13,2026-09-27,DEL-BLR,SpiceJet,45,5377,967,6344
2026-08-13,2026-09-12,DEL-BLR,SpiceJet,30,5104,918,6022
2026-08-13,2026-09-12,DEL-BLR,SpiceJet,30,4917,885,5802
2026-08-13,2026-09-12,DEL-BLR,SpiceJet,30,6218,1119,7337
2026-08-13,2026-09-12,DEL-BLR,SpiceJet,30,5551,999,6550
2026-08-13,2026-09-12,DEL-BLR,SpiceJet,30,5018,903,5921
2026-08-13,2026-08-28,DEL-BLR,SpiceJet,15,6297,1133,7430
2026-08-13,2026-08-28,DEL-BLR,SpiceJet,15,7454,1341,8795
2026-08-13,2026-08-28,DEL-BLR,SpiceJet,15,7408,1333,8741
2026-08-13,2026-08-28,DEL-BLR,SpiceJet,15,6577,1183,7760
2026-08-13,2026-08-28,DEL-BLR,SpiceJet,15,7014,1262,8276
2026-08-13,2026-08-20,DEL-BLR,SpiceJet,7,8406,1513,9919
2026-08-13,2026-08-20,DEL-BLR,SpiceJet,7,8314,1496,9810
2026-08-13,2026-08-20,DEL-BLR,SpiceJet,7,8942,1609,10551
2026-08-13,2026-08-20,DEL-BLR,SpiceJet,7,9304,1674,10978
2026-08-13,2026-08-20,DEL-BLR,SpiceJet,7,10186,1833,12019
2026-08-13,2026-08-14,DEL-BLR,SpiceJet,1,12502,2250,14752
2026-08-13,2026-08-14,DEL-BLR,SpiceJet,1,14330,2579,16909
2026-08-13,2026-08-14,DEL-BLR,SpiceJet,1,13483,2426,15909
2026-08-13,2026-08-14,DEL-BLR,SpiceJet,1,12161,2188,14349
2026-08-13,2026-08-14,DEL-BLR,SpiceJet,1,14756,2656,17412
2026-08-13,2026-09-27,BOM-BLR,IndiGo,45,4019,723,4742
2026-08-13,2026-09-27,BOM-BLR,IndiGo,45,4020,723,4743
2026-08-13,2026-09-27,BOM-BLR,IndiGo,45,3250,585,3835
2026-08-13,2026-09-27,BOM-BLR,IndiGo,45,4015,722,4737
2026-08-13,2026-09-27,BOM-BLR,IndiGo,45,3986,717,4703
2026-08-13,2026-09-12,BOM-BLR,IndiGo,30,4222,759,4981
2026-08-13,2026-09-12,BOM-BLR,IndiGo,30,4307,775,5082
2026-08-13,2026-09-12,BOM-BLR,IndiGo,30,4358,784,5142
2026-08-13,2026-09-12,BOM-BLR,IndiGo,30,4296,773,5069
2026-08-13,2026-09-12,BOM-BLR,IndiGo,30,4204,756,4960
2026-08-13,2026-08-28,BOM-BLR,IndiGo,15,4706,847,5553
2026-08-13,2026-08-28,BOM-BLR,IndiGo,15,4475,805,5280
2026-08-13,2026-08-28,BOM-BLR,IndiGo,15,5036,906,5942
2026-08-13,2026-08-28,BOM-BLR,IndiGo,15,5221,939,6160
2026-08-13,2026-08-28,BOM-BLR,IndiGo,15,4769,858,5627
2026-08-13,2026-08-20,BOM-BLR,IndiGo,7,5913,1064,6977
2026-08-13,2026-08-20,BOM-BLR,IndiGo,7,5771,1038,6809
2026-08-13,2026-08-20,BOM-BLR,IndiGo,7,6535,1176,7711
2026-08-13,2026-08-20,BOM-BLR,IndiGo,7,6434,1158,7592
2026-08-13,2026-08-20,BOM-BLR,IndiGo,7,5795,1043,6838
2026-08-13,2026-08-14,BOM-BLR,IndiGo,1,8541,1537,10078
2026-08-13,2026-08-14,BOM-BLR,IndiGo,1,9635,1734,11369
2026-08-13,2026-08-14,BOM-BLR,IndiGo,1,9893,1780,11673
2026-08-13,2026-08-14,BOM-BLR,IndiGo,1,10639,1915,12554
2026-08-13,2026-08-14,BOM-BLR,IndiGo,1,9086,1635,10721
2026-08-13,2026-09-27,BOM-BLR,Air India,45,4586,825,5411
2026-08-13,2026-09-27,BOM-BLR,Air India,45,4123,742,4865
2026-08-13,2026-09-27,BOM-BLR,Air India,45,4316,776,5092
2026-08-13,2026-09-27,BOM-BLR,Air India,45,4121,741,4862
2026-08-13,2026-09-27,BOM-BLR,Air India,45,3816,686,4502
2026-08-13,2026-09-12,BOM-BLR,Air India,30,4866,875,5741
2026-08-13,2026-09-12,BOM-BLR,Air India,30,4497,809,5306
2026-08-13,2026-09-12,BOM-BLR,Air India,30,4443,799,5242
2026-08-13,2026-09-12,BOM-BLR,Air India,30,4431,797,5228
2026-08-13,2026-09-12,BOM-BLR,Air India,30,4130,743,4873
2026-08-13,2026-08-28,BOM-BLR,Air India,15,4929,887,5816
2026-08-13,2026-08-28,BOM-BLR,Air India,15,5213,938,6151
2026-08-13,2026-08-28,BOM-BLR,Air India,15,5154,927,6081
2026-08-13,2026-08-28,BOM-BLR,Air India,15,5922,1065,6987
2026-08-13,2026-08-28,BOM-BLR,Air India,15,5976,1075,7051
2026-08-13,2026-08-20,BOM-BLR,Air India,7,7043,1267,8310
2026-08-13,2026-08-20,BOM-BLR,Air India,7,8273,1489,9762
2026-08-13,2026-08-20,BOM-BLR,Air India,7,7020,1263,8283
2026-08-13,2026-08-20,BOM-BLR,Air India,7,7754,1395,9149
2026-08-13,2026-08-20,BOM-BLR,Air India,7,6696,1205,7901
2026-08-13,2026-08-14,BOM-BLR,Air India,1,10384,1869,12253
2026-08-13,2026-08-14,BOM-BLR,Air India,1,11258,2026,13284
2026-08-13,2026-08-14,BOM-BLR,Air India,1,11872,2136,14008
2026-08-13,2026-08-14,BOM-BLR,Air India,1,11272,2028,13300
2026-08-13,2026-08-14,BOM-BLR,Air India,1,10875,1957,12832
2026-08-13,2026-09-27,BOM-BLR,Akasa,45,3800,684,4484
2026-08-13,2026-09-27,BOM-BLR,Akasa,45,3272,588,3860
2026-08-13,2026-09-27,BOM-BLR,Akasa,45,3107,559,3666
2026-08-13,2026-09-27,BOM-BLR,Akasa,45,3345,602,3947
2026-08-13,2026-09-27,BOM-BLR,Akasa,45,3131,563,3694
2026-08-13,2026-09-12,BOM-BLR,Akasa,30,3874,697,4571
2026-08-13,2026-09-12,BOM-BLR,Akasa,30,3726,670,4396
2026-08-13,2026-09-12,BOM-BLR,Akasa,30,3856,694,4550
2026-08-13,2026-09-12,BOM-BLR,Akasa,30,3402,612,4014
2026-08-13,2026-09-12,BOM-BLR,Akasa,30,3718,669,4387
2026-08-13,2026-08-28,BOM-BLR,Akasa,15,4430,797,5227
2026-08-13,2026-08-28,BOM-BLR,Akasa,15,5043,907,5950
2026-08-13,2026-08-28,BOM-BLR,Akasa,15,4189,754,4943
2026-08-13,2026-08-28,BOM-BLR,Akasa,15,4073,733,4806
2026-08-13,2026-08-28,BOM-BLR,Akasa,15,4342,781,5123
2026-08-13,2026-08-20,BOM-BLR,Akasa,7,5898,1061,6959
2026-08-13,2026-08-20,BOM-BLR,Akasa,7,6233,1121,7354
2026-08-13,2026-08-20,BOM-BLR,Akasa,7,5696,1025,6721
2026-08-13,2026-08-20,BOM-BLR,Akasa,7,6754,1215,7969
2026-08-13,2026-08-20,BOM-BLR,Akasa,7,5595,1007,6602
2026-08-13,2026-08-14,BOM-BLR,Akasa,1,8265,1487,9752
2026-08-13,2026-08-14,BOM-BLR,Akasa,1,9227,1660,10887
2026-08-13,2026-08-14,BOM-BLR,Akasa,1,9557,1720,11277
2026-08-13,2026-08-14,BOM-BLR,Akasa,1,10062,1811,11873
2026-08-13,2026-08-14,BOM-BLR,Akasa,1,8747,1574,10321
2026-08-13,2026-09-27,BOM-BLR,SpiceJet,45,3583,644,4227
2026-08-13,2026-09-27,BOM-BLR,SpiceJet,45,3339,601,3940
2026-08-13,2026-09-27,BOM-BLR,SpiceJet,45,3600,648,4248
2026-08-13,2026-09-27,BOM-BLR,SpiceJet,45,2856,514,3370
2026-08-13,2026-09-27,BOM-BLR,SpiceJet,45,3603,648,4251
2026-08-13,2026-09-12,BOM-BLR,SpiceJet,30,3617,651,4268
2026-08-13,2026-09-12,BOM-BLR,SpiceJet,30,3588,645,4233
2026-08-13,2026-09-12,BOM-BLR,SpiceJet,30,3533,635,4168
2026-08-13,2026-09-12,BOM-BLR,SpiceJet,30,3655,657,4312
2026-08-13,2026-09-12,BOM-BLR,SpiceJet,30,3320,597,3917
2026-08-13,2026-08-28,BOM-BLR,SpiceJet,15,4792,862,5654
2026-08-13,2026-08-28,BOM-BLR,SpiceJet,15,4268,768,5036
2026-08-13,2026-08-28,BOM-BLR,SpiceJet,15,4776,859,5635
2026-08-13,2026-08-28,BOM-BLR,SpiceJet,15,4116,740,4856
2026-08-13,2026-08-28,BOM-BLR,SpiceJet,15,4159,748,4907
2026-08-13,2026-08-20,BOM-BLR,SpiceJet,7,6029,1085,7114
2026-08-13,2026-08-20,BOM-BLR,SpiceJet,7,5665,1019,6684
2026-08-13,2026-08-20,BOM-BLR,SpiceJet,7,6091,1096,7187
2026-08-13,2026-08-20,BOM-BLR,SpiceJet,7,6501,1170,7671
2026-08-13,2026-08-20,BOM-BLR,SpiceJet,7,5391,970,6361
2026-08-13,2026-08-14,BOM-BLR,SpiceJet,1,7691,1384,9075
2026-08-13,2026-08-14,BOM-BLR,SpiceJet,1,7840,1411,9251
2026-08-13,2026-08-14,BOM-BLR,SpiceJet,1,8726,1570,10296
2026-08-13,2026-08-14,BOM-BLR,SpiceJet,1,9358,1684,11042
2026-08-13,2026-08-14,BOM-BLR,SpiceJet,1,7555,1359,8914
2026-08-13,2026-09-27,DEL-CCU,IndiGo,45,5292,952,6244
2026-08-13,2026-09-27,DEL-CCU,IndiGo,45,4750,855,5605
2026-08-13,2026-09-27,DEL-CCU,IndiGo,45,4588,825,5413
2026-08-13,2026-09-27,DEL-CCU,IndiGo,45,5438,978,6416
2026-08-13,2026-09-27,DEL-CCU,IndiGo,45,4663,839,5502
2026-08-13,2026-09-12,DEL-CCU,IndiGo,30,5303,954,6257
2026-08-13,2026-09-12,DEL-CCU,IndiGo,30,5526,994,6520
2026-08-13,2026-09-12,DEL-CCU,IndiGo,30,5634,1014,6648
2026-08-13,2026-09-12,DEL-CCU,IndiGo,30,5130,923,6053
2026-08-13,2026-09-12,DEL-CCU,IndiGo,30,5280,950,6230
2026-08-13,2026-08-28,DEL-CCU,IndiGo,15,7112,1280,8392
2026-08-13,2026-08-28,DEL-CCU,IndiGo,15,5907,1063,6970
2026-08-13,2026-08-28,DEL-CCU,IndiGo,15,7123,1282,8405
2026-08-13,2026-08-28,DEL-CCU,IndiGo,15,6845,1232,8077
2026-08-13,2026-08-28,DEL-CCU,IndiGo,15,6835,1230,8065
2026-08-13,2026-08-20,DEL-CCU,IndiGo,7,8335,1500,9835
2026-08-13,2026-08-20,DEL-CCU,IndiGo,7,8120,1461,9581
2026-08-13,2026-08-20,DEL-CCU,IndiGo,7,9804,1764,11568
2026-08-13,2026-08-20,DEL-CCU,IndiGo,7,8516,1532,10048
2026-08-13,2026-08-20,DEL-CCU,IndiGo,7,8295,1493,9788
2026-08-13,2026-08-14,DEL-CCU,IndiGo,1,11553,2079,13632
2026-08-13,2026-08-14,DEL-CCU,IndiGo,1,12862,2315,15177
2026-08-13,2026-08-14,DEL-CCU,IndiGo,1,14126,2542,16668
2026-08-13,2026-08-14,DEL-CCU,IndiGo,1,14396,2591,16987
2026-08-13,2026-08-14,DEL-CCU,IndiGo,1,12044,2167,14211
2026-08-13,2026-09-27,DEL-CCU,Air India,45,5469,984,6453
2026-08-13,2026-09-27,DEL-CCU,Air India,45,6114,1100,7214
2026-08-13,2026-09-27,DEL-CCU,Air India,45,5966,1073,7039
2026-08-13,2026-09-27,DEL-CCU,Air India,45,6006,1081,7087
2026-08-13,2026-09-27,DEL-CCU,Air India,45,5505,990,6495
2026-08-13,2026-09-12,DEL-CCU,Air India,30,6406,1153,7559
2026-08-13,2026-09-12,DEL-CCU,Air India,30,6601,1188,7789
2026-08-13,2026-09-12,DEL-CCU,Air India,30,5511,991,6502
2026-08-13,2026-09-12,DEL-CCU,Air India,30,6454,1161,7615
2026-08-13,2026-09-12,DEL-CCU,Air India,30,6068,1092,7160
2026-08-13,2026-08-28,DEL-CCU,Air India,15,6859,1234,8093
2026-08-13,2026-08-28,DEL-CCU,Air India,15,8325,1498,9823
2026-08-13,2026-08-28,DEL-CCU,Air India,15,6856,1234,8090
2026-08-13,2026-08-28,DEL-CCU,Air India,15,8194,1474,9668
2026-08-13,2026-08-28,DEL-CCU,Air India,15,8522,1533,10055
2026-08-13,2026-08-20,DEL-CCU,Air India,7,9020,1623,10643
2026-08-13,2026-08-20,DEL-CCU,Air India,7,9822,1767,11589
2026-08-13,2026-08-20,DEL-CCU,Air India,7,10898,1961,12859
2026-08-13,2026-08-20,DEL-CCU,Air India,7,8947,1610,10557
2026-08-13,2026-08-20,DEL-CCU,Air India,7,9960,1792,11752
2026-08-13,2026-08-14,DEL-CCU,Air India,1,16167,2910,19077
2026-08-13,2026-08-14,DEL-CCU,Air India,1,13489,2428,15917
2026-08-13,2026-08-14,DEL-CCU,Air India,1,13566,2441,16007
2026-08-13,2026-08-14,DEL-CCU,Air India,1,16556,2980,19536
2026-08-13,2026-08-14,DEL-CCU,Air India,1,15970,2874,18844
2026-08-13,2026-09-27,DEL-CCU,Akasa,45,4587,825,5412
2026-08-13,2026-09-27,DEL-CCU,Akasa,45,4709,847,5556
2026-08-13,2026-09-27,DEL-CCU,Akasa,45,4890,880,5770
2026-08-13,2026-09-27,DEL-CCU,Akasa,45,5183,932,6115
2026-08-13,2026-09-27,DEL-CCU,Akasa,45,4329,779,5108
2026-08-13,2026-09-12,DEL-CCU,Akasa,30,5050,909,5959
2026-08-13,2026-09-12,DEL-CCU,Akasa,30,5762,1037,6799
2026-08-13,2026-09-12,DEL-CCU,Akasa,30,5307,955,6262
2026-08-13,2026-09-12,DEL-CCU,Akasa,30,5245,944,6189
2026-08-13,2026-09-12,DEL-CCU,Akasa,30,4892,880,5772
2026-08-13,2026-08-28,DEL-CCU,Akasa,15,6673,1201,7874
2026-08-13,2026-08-28,DEL-CCU,Akasa,15,6293,1132,7425
2026-08-13,2026-08-28,DEL-CCU,Akasa,15,6668,1200,7868
2026-08-13,2026-08-28,DEL-CCU,Akasa,15,6911,1243,8154
2026-08-13,2026-08-28,DEL-CCU,Akasa,15,5816,1046,6862
2026-08-13,2026-08-20,DEL-CCU,Akasa,7,9146,1646,10792
2026-08-13,2026-08-20,DEL-CCU,Akasa,7,8151,1467,9618
2026-08-13,2026-08-20,DEL-CCU,Akasa,7,8674,1561,10235
2026-08-13,2026-08-20,DEL-CCU,Akasa,7,8448,1520,9968
2026-08-13,2026-08-20,DEL-CCU,Akasa,7,8245,1484,9729
2026-08-13,2026-08-14,DEL-CCU,Akasa,1,13745,2474,16219
2026-08-13,2026-08-14,DEL-CCU,Akasa,1,11113,2000,13113
2026-08-13,2026-08-14,DEL-CCU,Akasa,1,12021,2163,14184
2026-08-13,2026-08-14,DEL-CCU,Akasa,1,13656,2458,16114
2026-08-13,2026-08-14,DEL-CCU,Akasa,1,12768,2298,15066
2026-08-13,2026-09-27,DEL-CCU,SpiceJet,45,4794,862,5656
2026-08-13,2026-09-27,DEL-CCU,SpiceJet,45,4464,803,5267
2026-08-13,2026-09-27,DEL-CCU,SpiceJet,45,3987,717,4704
2026-08-13,2026-09-27,DEL-CCU,SpiceJet,45,4326,778,5104
2026-08-13,2026-09-27,DEL-CCU,SpiceJet,45,4816,866,5682
2026-08-13,2026-09-12,DEL-CCU,SpiceJet,30,4468,804,5272
2026-08-13,2026-09-12,DEL-CCU,SpiceJet,30,4575,823,5398
2026-08-13,2026-09-12,DEL-CCU,SpiceJet,30,5167,930,6097
2026-08-13,2026-09-12,DEL-CCU,SpiceJet,30,4358,784,5142
2026-08-13,2026-09-12,DEL-CCU,SpiceJet,30,4532,815,5347
2026-08-13,2026-08-28,DEL-CCU,SpiceJet,15,6575,1183,7758
2026-08-13,2026-08-28,DEL-CCU,SpiceJet,15,6578,1184,7762
2026-08-13,2026-08-28,DEL-CCU,SpiceJet,15,5665,1019,6684
2026-08-13,2026-08-28,DEL-CCU,SpiceJet,15,5491,988,6479
2026-08-13,2026-08-28,DEL-CCU,SpiceJet,15,5878,1058,6936
2026-08-13,2026-08-20,DEL-CCU,SpiceJet,7,7186,1293,8479
2026-08-13,2026-08-20,DEL-CCU,SpiceJet,7,8760,1576,10336
2026-08-13,2026-08-20,DEL-CCU,SpiceJet,7,7401,1332,8733
2026-08-13,2026-08-20,DEL-CCU,SpiceJet,7,8765,1577,10342
2026-08-13,2026-08-20,DEL-CCU,SpiceJet,7,8897,1601,10498
2026-08-13,2026-08-14,DEL-CCU,SpiceJet,1,11860,2134,13994
2026-08-13,2026-08-14,DEL-CCU,SpiceJet,1,12795,2303,15098
2026-08-13,2026-08-14,DEL-CCU,SpiceJet,1,10992,1978,12970
2026-08-13,2026-08-14,DEL-CCU,SpiceJet,1,12824,2308,15132
2026-08-13,2026-08-14,DEL-CCU,SpiceJet,1,10840,1951,12791
2026-08-13,2026-09-27,BLR-HYD,IndiGo,45,2975,535,3510
2026-08-13,2026-09-27,BLR-HYD,IndiGo,45,2806,505,3311
2026-08-13,2026-09-27,BLR-HYD,IndiGo,45,3050,549,3599
2026-08-13,2026-09-27,BLR-HYD,IndiGo,45,2759,496,3255
2026-08-13,2026-09-27,BLR-HYD,IndiGo,45,2576,463,3039
2026-08-13,2026-09-12,BLR-HYD,IndiGo,30,3310,595,3905
2026-08-13,2026-09-12,BLR-HYD,IndiGo,30,3221,579,3800
2026-08-13,2026-09-12,BLR-HYD,IndiGo,30,2874,517,3391
2026-08-13,2026-09-12,BLR-HYD,IndiGo,30,3063,551,3614
2026-08-13,2026-09-12,BLR-HYD,IndiGo,30,3407,613,4020
2026-08-13,2026-08-28,BLR-HYD,IndiGo,15,3668,660,4328
2026-08-13,2026-08-28,BLR-HYD,IndiGo,15,3485,627,4112
2026-08-13,2026-08-28,BLR-HYD,IndiGo,15,4254,765,5019
2026-08-13,2026-08-28,BLR-HYD,IndiGo,15,3959,712,4671
2026-08-13,2026-08-28,BLR-HYD,IndiGo,15,3668,660,4328
2026-08-13,2026-08-20,BLR-HYD,IndiGo,7,4587,825,5412
2026-08-13,2026-08-20,BLR-HYD,IndiGo,7,5459,982,6441
2026-08-13,2026-08-20,BLR-HYD,IndiGo,7,5206,937,6143
2026-08-13,2026-08-20,BLR-HYD,IndiGo,7,4600,828,5428
2026-08-13,2026-08-20,BLR-HYD,IndiGo,7,5518,993,6511
2026-08-13,2026-08-14,BLR-HYD,IndiGo,1,8245,1484,9729
2026-08-13,2026-08-14,BLR-HYD,IndiGo,1,7465,1343,8808
2026-08-13,2026-08-14,BLR-HYD,IndiGo,1,8277,1489,9766
2026-08-13,2026-08-14,BLR-HYD,IndiGo,1,7239,1303,8542
2026-08-13,2026-08-14,BLR-HYD,IndiGo,1,8057,1450,9507
2026-08-13,2026-09-27,BLR-HYD,Air India,45,3233,581,3814
2026-08-13,2026-09-27,BLR-HYD,Air India,45,3356,604,3960
2026-08-13,2026-09-27,BLR-HYD,Air India,45,3665,659,4324
2026-08-13,2026-09-27,BLR-HYD,Air India,45,3183,572,3755
2026-08-13,2026-09-27,BLR-HYD,Air India,45,3472,624,4096
2026-08-13,2026-09-12,BLR-HYD,Air India,30,4012,722,4734
2026-08-13,2026-09-12,BLR-HYD,Air India,30,3876,697,4573
2026-08-13,2026-09-12,BLR-HYD,Air India,30,3948,710,4658
2026-08-13,2026-09-12,BLR-HYD,Air India,30,3531,635,4166
2026-08-13,2026-09-12,BLR-HYD,Air India,30,3492,628,4120
2026-08-13,2026-08-28,BLR-HYD,Air India,15,4269,768,5037
2026-08-13,2026-08-28,BLR-HYD,Air India,15,4967,894,5861
2026-08-13,2026-08-28,BLR-HYD,Air India,15,4376,787,5163
2026-08-13,2026-08-28,BLR-HYD,Air India,15,4745,854,5599
2026-08-13,2026-08-28,BLR-HYD,Air India,15,4614,830,5444
2026-08-13,2026-08-20,BLR-HYD,Air India,7,5375,967,6342
2026-08-13,2026-08-20,BLR-HYD,Air India,7,5507,991,6498
2026-08-13,2026-08-20,BLR-HYD,Air India,7,5691,1024,6715
2026-08-13,2026-08-20,BLR-HYD,Air India,7,5670,1020,6690
2026-08-13,2026-08-20,BLR-HYD,Air India,7,5497,989,6486
2026-08-13,2026-08-14,BLR-HYD,Air India,1,8478,1526,10004
2026-08-13,2026-08-14,BLR-HYD,Air India,1,7845,1412,9257
2026-08-13,2026-08-14,BLR-HYD,Air India,1,9056,1630,10686
2026-08-13,2026-08-14,BLR-HYD,Air India,1,9335,1680,11015
2026-08-13,2026-08-14,BLR-HYD,Air India,1,8387,1509,9896
2026-08-13,2026-09-27,BLR-HYD,Akasa,45,2890,520,3410
2026-08-13,2026-09-27,BLR-HYD,Akasa,45,3040,547,3587
2026-08-13,2026-09-27,BLR-HYD,Akasa,45,2671,480,3151
2026-08-13,2026-09-27,BLR-HYD,Akasa,45,2929,527,3456
2026-08-13,2026-09-27,BLR-HYD,Akasa,45,2476,445,2921
2026-08-13,2026-09-12,BLR-HYD,Akasa,30,3153,567,3720
2026-08-13,2026-09-12,BLR-HYD,Akasa,30,3094,556,3650
2026-08-13,2026-09-12,BLR-HYD,Akasa,30,3173,571,3744
2026-08-13,2026-09-12,BLR-HYD,Akasa,30,3347,602,3949
2026-08-13,2026-09-12,BLR-HYD,Akasa,30,3226,580,3806
2026-08-13,2026-08-28,BLR-HYD,Akasa,15,4101,738,4839
2026-08-13,2026-08-28,BLR-HYD,Akasa,15,4121,741,4862
2026-08-13,2026-08-28,BLR-HYD,Akasa,15,3327,598,3925
2026-08-13,2026-08-28,BLR-HYD,Akasa,15,3677,661,4338
2026-08-13,2026-08-28,BLR-HYD,Akasa,15,4066,731,4797
2026-08-13,2026-08-20,BLR-HYD,Akasa,7,5362,965,6327
2026-08-13,2026-08-20,BLR-HYD,Akasa,7,5327,958,6285
